t,re78,age,educ,married,black,hispanic,nodegree,re74,u74,re75,u75
0,3.2509999,51,12,1,0,0,0,22.3552,0,21.7936,0
0,25.564699,32,15,1,0,0,0,25.862301,0,25.2435,0
0,4.0475001,26,16,1,0,0,0,8.3759003,0,10.6077,0
0,9.4368,24,15,0,0,0,0,1.058,0,0,1
0,3.9233999,46,8,1,0,0,1,24.000999,0,23.990299,0
0,20.669001,21,16,0,0,0,0,0,1,0,1
0,25.564699,32,16,1,0,0,0,25.033501,0,25.2435,0
0,7.7255998,30,18,0,0,0,0,25.862301,0,9.6569996,0
0,25.564699,25,18,1,0,0,0,5.3645,0,8.7726002,0
0,22.566401,51,12,1,0,0,0,20.754499,0,19.1994,0
0,16.627399,21,9,1,0,1,1,7.2493,0,9.9685001,0
0,25.564699,34,18,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,29,5,1,0,0,1,25.862301,0,25.2435,0
0,0,52,12,1,0,0,0,9.0517998,0,4.9789,0
0,0,21,14,0,0,0,0,8.4895,0,10.1672,0
0,0,17,10,0,0,0,1,3.5208001,0,4.3362002,0
0,10.7918,50,8,0,0,1,1,14.8924,0,13.3486,0
0,16.684999,21,11,0,1,0,1,1.8907,0,1.3696001,0
0,25.046,49,12,1,0,1,0,21.365801,0,21.0238,0
0,0,23,18,0,0,1,0,0,1,0,1
0,0,17,12,0,0,1,0,.94630003,0,1.3785,0
0,9.3776999,52,3,1,1,0,1,12.6882,0,12.6558,0
0,17.076599,47,4,1,0,1,1,8.8892002,0,12.2977,0
0,25.279499,24,4,1,0,1,1,8.4267998,0,17.034901,0
0,0,29,12,0,0,0,0,0,1,0,1
0,10.1697,49,12,1,0,0,0,6.2971001,0,4.2537999,0
0,.56449997,55,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,28,12,0,0,0,0,25.525299,0,25.2435,0
0,1.6876,19,13,0,0,0,0,3.8715,0,4.9162002,0
0,25.564699,35,16,0,0,0,0,25.803499,0,25.2435,0
0,15.1024,31,12,1,0,0,0,20.5723,0,18.916599,0
0,25.564699,44,12,1,0,0,0,25.862301,0,25.2435,0
0,0,54,11,1,0,0,1,24.3125,0,24.692101,0
0,25.564699,37,12,1,0,0,0,25.862301,0,25.2435,0
0,8.3313999,46,12,1,0,0,0,11.979,0,10.4609,0
0,16.0466,29,12,1,1,0,0,18.1075,0,14.1364,0
0,14.6827,55,12,1,0,0,0,16.1091,0,14.0021,0
0,22.7393,22,12,0,0,0,0,15.9563,0,17.423401,0
0,16.760401,18,11,0,0,0,1,0,1,.30970001,0
0,25.564699,32,13,1,0,0,0,25.862301,0,25.2435,0
0,0,51,12,1,0,0,0,.1019,0,0,1
0,24.5214,49,12,1,0,0,0,25.862301,0,14.9653,0
0,25.564699,27,16,1,0,0,0,25.862301,0,25.2435,0
0,5.9064999,19,13,0,0,0,0,10.147,0,10.5468,0
0,25.564699,38,3,1,0,0,1,25.862301,0,25.2435,0
0,25.564699,40,12,1,0,0,0,23.3603,0,22.2215,0
0,25.011999,21,12,0,0,0,0,6.3441,0,6.7191,0
0,25.564699,29,12,1,0,0,0,25.862301,0,25.2435,0
0,0,39,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,39,12,1,1,0,0,25.862301,0,25.2435,0
0,25.564699,34,14,1,0,0,0,9.5808001,0,14.8812,0
0,0,26,17,1,0,0,0,25.862301,0,21.503599,0
0,25.564699,40,18,1,0,0,0,25.862301,0,25.2435,0
0,2.3585,31,14,0,0,0,0,2.1884999,0,4.9376998,0
0,25.564699,28,17,1,0,0,0,25.862301,0,25.2435,0
0,6.3453999,17,11,0,0,0,1,0,1,1.033,0
0,21.034,35,12,1,1,0,0,21.6891,0,21.542999,0
0,0,34,15,1,0,1,0,18.632601,0,24.5203,0
0,20.612801,44,8,1,0,0,1,25.862301,0,17.6812,0
0,25.564699,54,8,1,0,0,1,25.276501,0,22.241199,0
0,25.564699,30,10,1,0,1,1,25.860399,0,25.2435,0
0,0,39,14,0,1,0,0,0,1,0,1
0,24.746,29,12,1,0,0,0,20.901501,0,20.7283,0
0,10.6662,25,10,1,0,0,1,8.6560001,0,5.1472001,0
0,22.3048,42,5,1,0,1,1,20.868099,0,18.7411,0
0,17.7638,48,6,1,0,1,1,14.6573,0,18.250601,0
0,0,25,6,1,0,1,1,17.055401,0,14.9868,0
0,25.564699,49,11,1,0,0,1,25.862301,0,25.2435,0
0,10.3884,38,12,0,0,0,0,10.6741,0,9.9649,0
0,25.564699,38,15,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,31,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,41,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,25,13,1,0,0,0,17.2043,0,11.6389,0
0,0,48,18,1,0,0,0,7.0258999,0,7.4352002,0
0,11.8041,21,14,0,0,0,0,6.4478998,0,15.2661,0
0,10.7002,20,14,0,0,0,0,.2665,0,1.0473,0
0,1.324,54,14,0,0,0,0,11.3226,0,6.2284999,0
0,25.564699,41,8,1,0,0,1,25.133499,0,19.5485,0
0,1.9076999,49,7,0,0,0,1,11.9261,0,2.365,0
0,13.004,46,6,1,0,1,1,10.3449,0,11.288,0
0,16.559401,18,11,0,0,1,1,0,1,.3867,0
0,22.366899,30,10,1,0,0,1,25.862301,0,22.429199,0
0,16.8801,39,12,1,0,0,0,7.1610999,0,15.7047,0
0,9.4382,17,10,0,0,0,1,.64660001,0,0,1
0,21.4034,28,12,1,0,0,0,16.0679,0,12.4213,0
0,8.6121998,29,12,1,0,0,0,12.8606,0,13.2108,0
0,24.562799,39,12,1,0,0,0,25.862301,0,25.103901,0
0,16.7633,38,7,1,0,0,1,14.8297,0,15.805,0
0,12.5488,29,12,1,0,0,0,12.3042,0,11.9952,0
0,21.9664,39,14,1,0,0,0,22.9489,0,20.8752,0
0,.96499997,18,11,0,0,0,1,.3272,0,0,1
0,0,46,12,1,0,0,0,0,1,0,1
0,.47440001,17,10,0,0,0,1,.1019,0,0,1
0,25.564699,47,8,1,0,0,1,18.368099,0,16.3815,0
0,1.0285,24,17,0,0,0,0,.98940003,0,4.6870999,0
0,25.564699,30,12,1,0,0,0,25.862301,0,25.2435,0
0,9.2417002,42,7,1,0,0,1,10.9719,0,5.8060002,0
0,25.564699,27,16,1,0,0,0,23.57,0,20.6943,0
0,25.564699,50,12,1,0,0,0,25.862301,0,0,1
0,23.4988,39,14,1,0,0,0,20.5077,0,22.004801,0
0,0,32,12,1,0,0,0,23.411301,0,0,1
0,0,39,18,0,0,0,0,0,1,0,1
0,7.3133001,35,18,0,0,0,0,11.8281,0,9.1468,0
0,13.403,37,8,1,0,0,1,13.1623,0,13.4543,0
0,0,52,13,1,0,0,0,3.1368001,0,4.0908999,0
0,0,40,15,1,0,0,0,0,1,0,1
0,3.9352,29,16,0,0,0,0,.46239999,0,1.4699,0
0,5.3804002,17,10,0,0,0,1,0,1,1.2282,0
0,0,43,9,1,0,0,1,25.862301,0,25.2435,0
0,0,51,16,1,0,0,0,0,1,0,1
0,16.5121,20,12,0,1,0,0,8.0604,0,13.1517,0
0,13.1976,52,8,1,0,0,1,10.8661,0,13.3451,0
0,11.9651,43,12,1,0,0,0,16.303101,0,14.7523,0
0,21.2512,55,11,1,0,0,1,19.382999,0,21.131201,0
0,10.446,31,13,1,0,0,0,13.0193,0,10.5665,0
0,12.5991,29,13,0,0,0,0,16.005301,0,10.3391,0
0,11.3238,26,12,0,0,0,0,12.9233,0,7.2902002,0
0,24.143101,43,12,1,0,0,0,19.5672,0,19.4608,0
0,21.608801,18,12,0,0,0,0,0,1,.4082,0
0,21.7108,38,12,1,0,0,0,21.434401,0,23.378,0
0,20.2153,54,14,1,0,0,0,19.202801,0,19.4375,0
0,11.6844,26,18,0,0,0,0,.40360001,0,10.665,0
0,25.278,41,12,1,0,0,0,23.187901,0,24.692101,0
0,0,43,12,1,0,0,0,.076399997,0,0,1
0,14.5453,24,14,1,0,0,0,13.2172,0,14.3441,0
0,12.7232,45,12,1,0,0,0,10.5605,0,11.6067,0
0,25.564699,45,14,1,0,0,0,25.862301,0,25.2435,0
0,23.3895,32,12,1,0,0,0,19.6789,0,19.707899,0
0,0,42,12,0,0,0,0,10.1882,0,15.6027,0
0,20.6586,34,10,0,0,0,1,8.1191998,0,4.6870999,0
0,8.2531004,30,12,1,0,0,0,9.9647999,0,9.0965996,0
0,3.7002001,26,5,1,0,0,1,1.5733,0,0,1
0,1.8708,28,12,1,0,0,0,0,1,5.7147002,0
0,25.564699,27,7,1,0,0,1,22.7197,0,18.8235,0
0,19.9641,37,12,1,0,0,0,22.619699,0,21.077499,0
0,25.564699,33,12,1,0,0,0,17.318001,0,25.2435,0
0,5.8295999,16,10,0,0,0,1,.1391,0,.76090002,0
0,14.1389,46,12,1,0,0,0,18.2565,0,11.9343,0
0,17.8421,41,12,1,0,0,0,17.063299,0,16.266899,0
0,25.564699,46,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,50,18,1,0,0,0,19.641701,0,20.2521,0
0,13.434,49,9,1,0,0,1,18.1467,0,16.614201,0
0,25.564699,34,12,1,0,0,0,25.862301,0,25.2435,0
0,22.7407,55,12,1,0,0,0,5.77,0,8.8172998,0
0,7.3221002,16,10,0,0,0,1,0,1,0,1
0,25.564699,39,12,1,0,0,0,24.4242,0,21.163401,0
0,0,32,12,1,0,0,0,16.996599,0,13.8338,0
0,0,46,6,1,0,0,1,0,1,0,1
0,.39899999,33,12,1,0,0,0,3.0093999,0,12.9548,0
0,22.9151,38,10,1,0,0,1,25.862301,0,25.1415,0
0,0,51,12,0,1,0,0,.83859998,0,0,1
0,0,31,13,1,0,0,0,9.6689997,0,10.1619,0
0,0,47,12,1,0,0,0,0,1,0,1
0,.96200001,19,12,0,0,0,0,.87580001,0,2.3471,0
0,3.5834999,23,12,1,0,0,0,0,1,1.6632,0
0,8.0965004,45,12,1,0,0,0,8.9871998,0,10.6667,0
0,18.2721,26,16,1,0,0,0,16.391199,0,16.9776,0
0,4.5883002,36,10,1,0,0,1,3.6384001,0,3.484,0
0,17.330799,28,12,1,0,0,0,14.6005,0,9.0787001,0
0,21.286699,40,12,1,0,0,0,21.4363,0,22.7031,0
0,16.5313,32,12,1,0,0,0,13.7286,0,15.2303,0
0,25.477501,39,12,1,0,0,0,23.9657,0,24.1873,0
0,25.564699,42,12,1,0,0,0,13.6659,0,12.3103,0
0,24.8834,52,12,1,0,0,0,25.862301,0,24.650999,0
0,0,48,12,1,0,0,0,0,1,0,1
0,19.7631,20,12,0,0,0,0,13.0213,0,15.1909,0
0,15.9284,28,10,1,0,0,1,20.4645,0,3.6147001,0
0,25.564699,25,13,1,0,0,0,24.2479,0,25.2435,0
0,1.8856,52,8,0,0,0,1,18.1252,0,17.883499,0
0,20.8419,21,14,0,0,0,0,7.4138999,0,8.4090996,0
0,18.5721,34,12,1,0,0,0,21.2992,0,19.009701,0
0,18.573601,27,14,1,0,0,0,12.4903,0,12.9798,0
0,0,44,12,1,0,0,0,23.844299,0,5.0307999,0
0,8.7334003,16,10,0,0,0,1,0,1,0,1
0,3.1047001,44,13,1,0,0,0,8.033,0,3.8814001,0
0,2.3657999,37,13,1,0,0,0,3.9029,0,.88260001,0
0,19.073,31,15,1,0,0,0,14.5613,0,5.4658999,0
0,15.8959,23,12,1,0,0,0,11.6929,0,.75730002,0
0,23.074699,27,12,1,0,0,0,14.0127,0,15.7853,0
0,16.4042,45,6,0,0,0,1,18.0958,0,16.526501,0
0,0,48,12,1,0,0,0,0,1,0,1
0,18.557301,24,12,1,0,0,0,15.0099,0,15.4183,0
0,3.0883999,20,13,1,0,0,0,2.5392001,0,6.6475,0
0,0,31,12,1,0,0,0,0,1,0,1
0,14.6472,29,12,1,0,0,0,13.2231,0,12.2512,0
0,5.0405002,24,10,1,0,0,1,5.5232,0,0,1
0,9.0880003,45,8,1,0,0,1,10.3528,0,4.5061998,0
0,3.3840001,16,9,0,0,0,1,.46830001,0,0,1
0,22.6462,26,12,1,0,0,0,20.1099,0,23.442499,0
0,16.492901,25,12,1,0,0,0,16.2658,0,15.3807,0
0,25.564699,51,18,1,0,0,0,25.862301,0,25.2435,0
0,24.152,38,10,1,0,0,1,22.741199,0,25.2435,0
0,0,32,12,1,0,0,0,19.1989,0,19.194099,0
0,25.564699,47,12,0,0,0,0,11.6204,0,25.2435,0
0,25.564699,46,10,1,0,0,1,25.862301,0,25.2435,0
0,6.4621,23,12,1,0,0,0,10.8347,0,23.4998,0
0,9.9495001,22,12,0,0,0,0,12.6804,0,9.4814997,0
0,20.0439,24,10,1,0,0,1,19.5163,0,3.21,0
0,25.2721,35,12,0,0,0,0,23.3016,0,21.260099,0
0,25.5602,32,14,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,37,12,1,0,0,0,25.862301,0,23.5392,0
0,15.6979,29,17,1,0,0,0,4.2869,0,3.0221,0
0,0,49,8,1,0,0,1,25.862301,0,25.2435,0
0,25.564699,43,12,1,0,0,0,12.7196,0,14.0164,0
0,24.9307,54,12,1,0,0,0,25.862301,0,15.2732,0
0,6.5654998,23,14,1,0,0,0,13.2564,0,11.2092,0
0,5.5798998,18,12,0,0,0,0,5.1627002,0,4.6334,0
0,21.103399,47,8,1,0,0,1,17.1495,0,17.6383,0
0,22.655001,19,10,0,0,0,1,3.4953001,0,.030400001,0
0,22.1999,31,14,1,0,0,0,0,1,0,1
0,19.251801,27,14,1,0,0,0,14.142,0,9.3401003,0
0,14.5231,22,13,0,0,0,0,7.4001999,0,3.9440999,0
0,25.564699,39,12,1,0,0,0,25.862301,0,25.2435,0
0,23.875601,30,12,1,0,0,0,25.862301,0,25.2435,0
0,14.0458,38,17,1,0,0,0,15.4038,0,16.4244,0
0,0,29,14,1,0,0,0,0,1,0,1
0,15.3166,26,11,1,0,0,1,14.8179,0,17.2999,0
0,25.564699,26,17,1,0,0,0,9.5298996,0,19.788401,0
0,20.488701,18,11,0,0,0,1,3.8127,0,5.4014001,0
0,21.876301,30,14,1,0,0,0,11.9535,0,2.3148999,0
0,25.564699,33,8,1,0,0,1,25.862301,0,22.382601,0
0,21.5201,52,12,1,0,0,0,4.6336999,0,12.6683,0
0,7.4742999,25,12,0,0,0,0,4.6787,0,8.3607998,0
0,4.7154002,23,12,0,0,0,0,7.4942002,0,0,1
0,25.564699,21,13,0,0,0,0,10.3057,0,14.7254,0
0,21.121201,44,12,1,0,0,0,18.9167,0,16.182699,0
0,6.5611,32,13,0,0,0,0,16.8869,0,20.3918,0
0,0,34,18,0,0,0,0,0,1,.52460003,0
0,25.564699,27,14,0,0,0,0,22.878401,0,24.045799,0
0,24.432699,26,14,0,0,0,0,21.8125,0,17.5326,0
0,21.613199,26,12,0,0,0,0,23.258499,0,16.1541,0
0,10.9485,40,11,1,0,0,1,0,1,5.5088,0
0,25.564699,27,13,1,0,0,0,12.845,0,0,1
0,23.2742,34,12,1,0,0,0,23.552299,0,22.7138,0
0,0,46,12,1,0,0,0,6.0737,0,.53710002,0
0,25.564699,49,12,1,0,0,0,25.862301,0,25.2435,0
0,1.5368,55,10,1,0,0,1,25.862301,0,22.060301,0
0,25.564699,33,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,45,12,1,0,0,0,25.862301,0,25.2435,0
0,7.2112999,29,12,1,0,0,0,4.0380001,0,9.6873999,0
0,0,28,17,1,0,0,0,0,1,0,1
0,25.564699,24,13,0,0,0,0,11.3011,0,14.7916,0
0,16.7013,21,12,0,0,0,0,8.6462002,0,10.6399,0
0,17.981001,23,12,1,0,0,0,6.6360002,0,10.203,0
0,25.564699,49,12,1,0,0,0,25.862301,0,20.565399,0
0,25.564699,45,10,1,1,0,1,17.459,0,15.1712,0
0,0,48,7,1,0,0,1,13.3269,0,4.6368999,0
0,24.1091,50,7,1,0,0,1,25.4764,0,22.6744,0
0,22.6166,52,8,1,0,0,1,25.862301,0,13.1786,0
0,14.5009,45,13,1,0,0,0,25.862301,0,19.6577,0
0,20.4813,50,16,1,0,0,0,20.354799,0,18.243401,0
0,3.0604,19,12,0,0,0,0,2.3570001,0,4.6208,0
0,4.6178999,17,14,0,0,0,0,0,1,1.2264,0
0,25.564699,39,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,22,16,1,0,0,0,5.6388001,0,8.7940998,0
0,24.576099,20,13,1,0,0,0,12.3845,0,13.9878,0
0,0,25,14,1,0,0,0,22.077,0,8.8549004,0
0,25.564699,23,12,1,0,0,0,14.4751,0,17.230101,0
0,20.6763,23,16,0,0,0,0,3.0074999,0,.13429999,0
0,4.1065998,25,17,1,0,0,0,4.1967001,0,2.0427999,0
0,1.9181,23,12,0,0,0,0,4.6729002,0,2.5888,0
0,25.564699,29,13,1,0,0,0,25.4156,0,25.2435,0
0,25.564699,43,16,1,0,0,0,25.862301,0,21.2493,0
0,25.564699,19,12,1,0,0,0,7.6764002,0,11.9021,0
0,8.0742998,19,12,0,1,0,0,2.404,0,12.1366,0
0,25.564699,45,9,1,0,0,1,12.6902,0,15.9303,0
0,4.1938,17,10,0,0,0,1,0,1,0,1
0,0,31,12,1,0,0,0,10.6271,0,17.052799,0
0,.030999999,45,8,0,1,0,1,3.2994001,0,0,1
0,25.564699,46,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,36,14,1,0,0,0,25.862301,0,25.2435,0
0,22.886999,25,16,1,0,0,0,20.209801,0,25.2435,0
0,25.564699,27,18,0,0,0,0,0,1,11.0946,0
0,0,53,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,26,16,1,0,0,0,25.862301,0,25.2435,0
0,19.0021,40,10,1,0,0,1,25.862301,0,25.2435,0
0,20.136999,35,6,1,0,0,1,20.926901,0,19.192301,0
0,19.7365,28,12,1,0,0,0,25.862301,0,23.4049,0
0,8.0625,23,10,1,0,0,1,10.1059,0,10.8261,0
0,25.564699,22,12,1,0,0,0,14.7219,0,15.8461,0
0,25.564699,37,12,1,1,0,0,25.862301,0,23.122,0
0,25.564699,46,12,1,0,0,0,25.862301,0,25.2435,0
0,0,21,15,1,0,0,0,8.6148996,0,4.2234001,0
0,20.799,26,13,0,0,0,0,16.6577,0,6.4970999,0
0,25.564699,38,12,1,1,0,0,25.8388,0,22.9233,0
0,25.564699,36,12,1,1,0,0,25.862301,0,25.2435,0
0,0,26,14,0,0,0,0,21.7008,0,21.6092,0
0,11.2219,21,12,0,0,0,0,4.6160002,0,.60869998,0
0,10.1313,51,12,1,1,0,0,6.1775999,0,2.3506999,0
0,3.5214,20,13,0,1,0,0,2.6901,0,0,1
0,5.9906998,21,12,1,1,0,0,0,1,.2721,0
0,20.405899,26,11,1,1,0,1,19.0186,0,18.159201,0
0,20.27,21,11,1,1,0,1,25.862301,0,25.2024,0
0,25.564699,36,12,1,0,0,0,25.862301,0,25.2435,0
0,3.8554001,39,12,0,0,0,0,25.862301,0,25.2435,0
0,0,24,12,1,0,0,0,0,1,0,1
0,0,45,11,1,0,0,1,12.0985,0,12.1026,0
0,14.331,27,12,1,1,0,0,19.500601,0,16.6052,0
0,25.564699,33,12,0,0,1,0,25.862301,0,25.2435,0
0,16.294901,26,9,1,0,1,1,.5212,0,2.6317999,0
0,0,27,12,1,0,0,0,4.2221999,0,.75190002,0
0,21.326599,31,10,1,0,1,1,23.4818,0,17.9193,0
0,.8689,39,10,1,0,0,1,3.7971001,0,19.3444,0
0,8.9181004,37,8,1,0,0,1,10.8073,0,11.8663,0
0,17.9189,54,8,1,0,0,1,22.878401,0,20.1376,0
0,9.7470999,27,12,1,0,0,0,3.3620999,0,0,1
0,25.564699,29,10,1,0,0,1,13.2172,0,14.7773,0
0,25.564699,27,18,1,0,0,0,20.7369,0,23.2187,0
0,25.564699,35,10,1,0,0,1,19.202801,0,13.166,0
0,0,33,14,1,1,0,0,0,1,0,1
0,0,17,11,0,0,0,1,0,1,0,1
0,12.2991,20,13,1,0,0,0,.033300001,0,1.3123,0
0,25.564699,39,8,1,1,0,1,25.862301,0,25.2435,0
0,25.564699,51,8,1,0,0,1,25.862301,0,16.582001,0
0,19.5163,28,8,1,0,0,1,1.2029999,0,0,1
0,15.8604,47,4,1,0,0,1,22.247499,0,16.3743,0
0,0,29,15,1,1,0,0,0,1,0,1
0,0,36,8,1,1,0,1,16.2913,0,19.308599,0
0,22.996401,35,15,0,0,0,0,22.874399,0,20.8179,0
0,25.564699,49,9,1,0,0,1,25.862301,0,25.2435,0
0,25.564699,33,17,1,0,0,0,23.822701,0,8.2641001,0
0,23.6894,25,15,0,0,0,0,20.3764,0,18.1539,0
0,25.5263,34,12,0,0,0,0,16.3638,0,10.5772,0
0,11.9415,43,11,1,0,0,1,17.249399,0,14.883,0
0,25.564699,49,12,1,0,0,0,25.862301,0,25.2435,0
0,10.186,19,12,0,0,0,0,0,1,2.451,0
0,13.4562,16,10,0,0,0,1,0,1,0,1
0,25.564699,45,17,1,0,0,0,25.862301,0,25.2435,0
0,23.312599,23,16,0,0,0,0,3.1544001,0,6.8354998,0
0,25.564699,24,12,1,0,0,0,17.670601,0,19.817101,0
0,25.564699,30,12,1,0,0,0,13.2642,0,4.3881001,0
0,25.564699,45,12,1,0,0,0,25.862301,0,25.2435,0
0,13.9483,17,9,0,0,0,1,0,1,1.0509,0
0,25.564699,27,16,1,0,0,0,25.862301,0,25.2435,0
0,9.7412004,19,11,0,0,0,1,5.4938002,0,.26320001,0
0,25.564699,48,10,0,1,0,1,19.173401,0,12.3138,0
0,0,32,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,40,12,1,0,0,0,25.862301,0,22.8069,0
0,0,24,12,1,0,0,0,15.8211,0,17.362499,0
0,5.3435001,30,12,1,1,0,0,15.3822,0,14.9617,0
0,20.321699,19,12,0,0,0,0,8.0525999,0,7.2364998,0
0,25.564699,22,11,1,0,0,1,10.5996,0,.86470002,0
0,25.564699,28,10,1,0,0,1,25.787901,0,25.2435,0
0,19.9877,35,10,1,0,0,1,21.1738,0,22.4632,0
0,20.176901,23,14,1,1,0,0,19.4673,0,18.798401,0
0,12.4188,25,10,1,0,0,1,4.3358998,0,5.1812,0
0,14.6014,55,16,0,0,0,0,18.8638,0,18.689199,0
0,6.6852002,31,12,1,0,0,0,4.7160001,0,6.7494998,0
0,25.0371,26,18,1,0,0,0,8.4777002,0,19.319401,0
0,25.564699,24,15,1,0,0,0,11.1678,0,24.0154,0
0,0,48,13,1,0,0,0,0,1,0,1
0,0,30,12,1,0,0,0,25.862301,0,13.8195,0
0,25.564699,31,15,1,0,0,0,19.359501,0,10.4501,0
0,25.564699,19,12,1,0,0,0,7.1004,0,19.6542,0
0,25.564699,27,14,1,0,0,0,25.862301,0,24.8479,0
0,22.021099,54,8,1,0,0,1,23.327,0,22.667299,0
0,23.218,43,12,1,0,0,0,22.564899,0,19.6738,0
0,14.7728,18,13,0,0,0,0,3.2758999,0,2.6819,0
0,9.0880003,23,9,0,0,0,1,6.6301999,0,7.1416001,0
0,25.564699,40,14,0,0,0,0,23.918699,0,24.572201,0
0,25.564699,30,12,1,0,0,0,24.3027,0,19.446501,0
0,0,33,12,1,0,0,0,0,1,.42070001,0
0,25.564699,29,12,1,0,0,0,25.862301,0,25.2435,0
0,.91469997,24,14,1,0,0,0,0,1,3.9082999,0
0,25.564699,24,14,0,0,0,0,12.9703,0,16.6607,0
0,0,30,14,1,0,0,0,0,1,0,1
0,25.564699,26,15,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,41,12,1,0,0,0,25.6546,0,25.2435,0
0,25.564699,48,14,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,34,10,1,0,0,1,25.862301,0,25.2435,0
0,0,28,12,1,0,0,0,0,1,.28819999,0
0,22.1408,30,14,1,0,0,0,21.5147,0,21.4695,0
0,22.0418,29,12,0,0,0,0,17.225901,0,19.999701,0
0,17.089899,25,16,0,0,0,0,14.144,0,5.7290001,0
0,25.564699,28,12,1,0,0,0,25.862301,0,25.2435,0
0,17.6514,31,12,1,0,0,0,19.7925,0,3.6719999,0
0,24.9086,55,12,1,0,0,0,25.6703,0,24.090599,0
0,25.337099,46,16,1,0,0,0,25.014,0,24.577499,0
0,22.018101,44,12,1,0,0,0,23.283899,0,23.8972,0
0,19.241501,35,12,1,1,0,0,13.1526,0,12.8545,0
0,23.3067,39,12,1,0,0,0,21.8752,0,22.3755,0
0,25.564699,29,13,1,0,0,0,18.828501,0,13.4274,0
0,25.564699,31,12,1,0,0,0,25.862301,0,25.2435,0
0,0,35,17,0,0,0,0,8.9891005,0,5.0595002,0
0,8.1304998,33,12,0,0,0,0,8.0761003,0,8.8101997,0
0,0,19,12,0,0,0,0,1.6438,0,1.9335001,0
0,6.0542002,27,12,1,0,0,0,8.7049999,0,3.9835,0
0,8.9549999,24,16,0,0,0,0,2.8821001,0,3.5072,0
0,25.564699,22,12,0,0,0,0,19.1029,0,17.8298,0
0,23.1161,27,12,1,0,0,0,16.2169,0,19.545,0
0,0,43,16,1,0,0,0,0,1,17.5452,0
0,7.2467999,38,14,1,0,0,0,25.270599,0,21.3335,0
0,8.6048002,19,13,0,0,1,0,0,1,2.8341,0
0,25.564699,29,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,37,13,1,0,0,0,25.862301,0,25.2435,0
0,19.0893,16,10,0,0,0,1,0,1,.30610001,0
0,0,54,12,1,0,0,0,10.1451,0,9.8969002,0
0,0,38,8,1,0,0,1,11.2423,0,5.1739998,0
0,21.6989,35,12,1,0,0,0,23.3153,0,20.205601,0
0,2.8371999,20,9,0,0,0,1,3.0467,0,1.7151,0
0,0,55,8,0,0,0,1,2.9017,0,9.5353003,0
0,0,28,12,1,0,0,0,19.153799,0,10.7169,0
0,1.1955,25,13,1,0,0,0,10.1823,0,0,1
0,0,30,12,1,0,0,0,0,1,0,1
0,25.564699,38,9,1,0,0,1,25.427401,0,23.7647,0
0,25.564699,23,10,1,0,0,1,18.1604,0,17.097601,0
0,20.726601,34,9,1,0,0,1,14.9453,0,2.1018,0
0,1.1674,53,0,0,0,0,1,2.0611,0,1.3982,0
0,19.7572,42,11,1,0,0,1,19.831699,0,18.836,0
0,25.564699,26,12,0,0,0,0,25.862301,0,25.2435,0
0,21.651699,32,12,1,0,0,0,23.5151,0,19.380199,0
0,0,51,12,1,0,0,0,0,1,0,1
0,20.4517,23,14,0,0,0,0,22.000601,0,19.0347,0
0,0,33,12,1,0,0,0,0,1,0,1
0,11.3371,35,9,1,0,0,1,0,1,0,1
0,25.564699,46,12,0,1,0,0,25.862301,0,25.2435,0
0,0,47,15,1,0,0,0,14.2086,0,18.742901,0
0,0,25,17,0,0,0,0,3.4405,0,0,1
0,0,41,14,0,0,0,0,20.4841,0,8.6901999,0
0,15.893,20,9,1,0,0,1,5.2293,0,0,1
0,25.564699,22,11,1,0,0,1,18.479799,0,20.2736,0
0,18.111,29,16,1,0,0,0,19.2733,0,14.8382,0
0,24.800699,51,12,1,0,0,0,24.7024,0,22.566999,0
0,25.564699,44,13,1,0,0,0,25.862301,0,25.2435,0
0,0,20,12,0,0,0,0,11.9672,0,2.1162,0
0,11.7199,18,11,0,0,0,1,.65640002,0,0,1
0,25.564699,33,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,27,12,1,0,0,0,25.862301,0,21.109699,0
0,25.564699,52,16,0,0,0,0,25.862301,0,25.2435,0
0,.3414,24,18,0,0,0,0,0,1,15.4326,0
0,19.537001,41,13,1,0,0,0,19.030399,0,18.300699,0
0,25.564699,28,8,1,0,0,1,23.793301,0,10.6381,0
0,3.5924001,17,12,0,0,0,0,.42320001,0,5.0612001,0
0,25.564699,38,12,1,0,0,0,19.3223,0,25.2435,0
0,16.0023,45,14,1,0,0,0,25.862301,0,25.2435,0
